FC(Cl)C(F)(F)F	13.3168
FC(Cl)C(F)(F)Cl	13.7186
FC(Cl)C(F)(Cl)F	13.7186
FC(Cl)C(F)(Cl)Cl	15.0388
FC(Cl)C(Cl)(F)F	13.7186
FC(Cl)C(Cl)(F)Cl	15.0388
FC(Cl)C(Cl)(Cl)F	15.0388
FC(Cl)C(Cl)(Cl)Cl	16.8756
ClC(F)C(F)(F)F	13.3168
ClC(F)C(F)(F)Cl	13.7186
ClC(F)C(F)(Cl)F	13.7186
ClC(F)C(F)(Cl)Cl	15.0388
ClC(F)C(Cl)(F)F	13.7186
ClC(F)C(Cl)(F)Cl	15.0388
ClC(F)C(Cl)(Cl)F	15.0388
ClC(F)C(Cl)(Cl)Cl	16.8756
ClC(Cl)C(F)(F)F	14.2926
ClC(Cl)C(F)(F)Cl	15.4406
ClC(Cl)C(F)(Cl)F	15.4406
ClC(Cl)C(F)(Cl)Cl	16.8756
ClC(Cl)C(Cl)(F)F	15.4406
ClC(Cl)C(Cl)(F)Cl	16.8756
ClC(Cl)C(Cl)(Cl)F	16.8756
ClC(Cl)C(Cl)(Cl)Cl	18.4254
CN(C)C(C)(C)C	10.4468
CC(=C)C(C)(C)C	23.5914
CC(=O)C(C)(C)C	9.1266
CC(C)(C)C(N)=N	3.444
CC(C)(C)C(N)=O	2.1238
CC(C)(C)C(O)=O	7.8638
CC(C)(C)C(F)=C	16.7034
CC(C)(C)C(Cl)=C	19.9178
CC(=C)C(C)(C)N	8.2082
CC(C)(N)C(N)=N	-6.4862
CC(C)(N)C(N)=O	-6.5436
CC(C)(N)C(O)=O	-14.063
CC(C)(N)C(F)=C	3.5014
CC(C)(N)C(Cl)=C	8.323
CC(=C)C(C)(C)O	9.1266
CC(=O)C(C)(C)O	-0.5166
CC(C)(O)C(N)=N	-5.2234
CC(C)(O)C(N)=O	-5.74
CC(C)(O)C(O)=O	-2.1238
CC(C)(O)C(F)=C	5.9122
CC(C)(O)C(Cl)=C	9.6432
CC(=C)C(C)(C)F	16.1294
CC(=C)C(C)(C)Cl	19.9752
CC(=O)C(C)(C)F	4.592
CC(=O)C(C)(C)Cl	8.5526
CC(C)(F)C(N)=N	0.6888
CC(C)(Cl)C(N)=N	3.5588
CC(C)(F)C(N)=O	-0.1722
CC(C)(Cl)C(N)=O	3.2718
CC(C)(F)C(O)=O	4.305
CC(C)(Cl)C(O)=O	6.8306
CC(C)(F)C(F)=C	10.2172
CC(C)(F)C(Cl)=C	14.2352
CC(C)(Cl)C(F)=C	15.211
CC(C)(Cl)C(Cl)=C	18.7124
CC(=C)C(C)(F)F	10.2172
CC(=C)C(C)(F)Cl	14.924
CC(=C)C(C)(Cl)F	14.924
CC(=C)C(C)(Cl)Cl	18.0236
CC(=O)C(C)(F)F	0.9758
CC(=O)C(C)(F)Cl	4.6494
CC(=O)C(C)(Cl)F	4.6494
CC(=O)C(C)(Cl)Cl	7.0028
CC(F)(F)C(N)=N	0.1722
CC(F)(Cl)C(N)=N	2.583
CC(Cl)(F)C(N)=N	2.583
CC(Cl)(Cl)C(N)=N	3.8458
CC(F)(F)C(N)=O	-1.8942
CC(F)(Cl)C(N)=O	1.0906
CC(Cl)(F)C(N)=O	1.0906
CC(Cl)(Cl)C(N)=O	4.1902
CC(F)(F)C(O)=O	5.5678
CC(F)(Cl)C(O)=O	5.166
CC(Cl)(F)C(O)=O	5.166
CC(Cl)(Cl)C(O)=O	6.7732
CC(F)(F)C(F)=C	10.1024
CC(F)(F)C(Cl)=C	12.8576
CC(F)(Cl)C(F)=C	13.3168
CC(F)(Cl)C(Cl)=C	15.9572
CC(Cl)(F)C(F)=C	13.3168
CC(Cl)(F)C(Cl)=C	15.9572
CC(Cl)(Cl)C(F)=C	16.5312
CC(Cl)(Cl)C(Cl)=C	17.3348
CC(=C)C(F)(F)F	11.9392
CC(=C)C(F)(F)Cl	13.489
CC(=C)C(F)(Cl)F	13.489
CC(=C)C(F)(Cl)Cl	15.6702
CC(=C)C(Cl)(F)F	13.489
CC(=C)C(Cl)(F)Cl	15.6702
CC(=C)C(Cl)(Cl)F	15.6702
CC(=C)C(Cl)(Cl)Cl	16.933
CC(=O)C(F)(F)F	5.166
CC(=O)C(F)(F)Cl	4.305
CC(=O)C(F)(Cl)F	4.305
CC(=O)C(F)(Cl)Cl	6.4288
CC(=O)C(Cl)(F)F	4.305
CC(=O)C(Cl)(F)Cl	6.4288
CC(=O)C(Cl)(Cl)F	6.4288
CC(=O)C(Cl)(Cl)Cl	7.8064
NC(=N)C(F)(F)F	1.722
NC(=N)C(F)(F)Cl	1.7794
NC(=N)C(F)(Cl)F	1.7794
NC(=N)C(F)(Cl)Cl	2.2386
NC(=N)C(Cl)(F)F	1.7794
NC(=N)C(Cl)(F)Cl	2.2386
NC(=N)C(Cl)(Cl)F	2.2386
NC(=N)C(Cl)(Cl)Cl	4.3624
NC(=O)C(F)(F)F	0.4592
NC(=O)C(F)(F)Cl	1.5498
NC(=O)C(F)(Cl)F	1.5498
NC(=O)C(F)(Cl)Cl	4.5346
NC(=O)C(Cl)(F)F	1.5498
NC(=O)C(Cl)(F)Cl	4.5346
NC(=O)C(Cl)(Cl)F	4.5346
NC(=O)C(Cl)(Cl)Cl	5.6252
OC(=O)C(F)(F)F	7.749
OC(=O)C(F)(F)Cl	9.0692
OC(=O)C(F)(Cl)F	9.0692
OC(=O)C(F)(Cl)Cl	6.4862
OC(=O)C(Cl)(F)F	9.0692
OC(=O)C(Cl)(F)Cl	6.4862
OC(=O)C(Cl)(Cl)F	6.4862
OC(=O)C(Cl)(Cl)Cl	6.7158
FC(=C)C(F)(F)F	11.193
FC(=C)C(F)(F)Cl	12.2262
FC(=C)C(F)(Cl)F	12.2262
FC(=C)C(F)(Cl)Cl	15.211
FC(=C)C(Cl)(F)F	12.2262
FC(=C)C(Cl)(F)Cl	15.211
FC(=C)C(Cl)(Cl)F	15.211
FC(=C)C(Cl)(Cl)Cl	17.5644
ClC(=C)C(F)(F)F	12.7428
ClC(=C)C(F)(F)Cl	15.498
ClC(=C)C(F)(Cl)F	15.498
ClC(=C)C(F)(Cl)Cl	17.9088
ClC(=C)C(Cl)(F)F	15.498
ClC(=C)C(Cl)(F)Cl	17.9088
ClC(=C)C(Cl)(Cl)F	17.9088
ClC(=C)C(Cl)(Cl)Cl	19.0568
CC(C)(C)C(C)(C)C	25.8874
CC(C)(C)C(C)(C)N	12.1688
CC(C)(C)C(C)(C)O	12.341
CC(C)(C)C(C)(C)F	18.5402
CC(C)(C)C(C)(C)Cl	23.821
CC(C)(C)C(C)(F)F	16.1294
CC(C)(C)C(C)(F)Cl	19.4586
CC(C)(C)C(C)(Cl)F	19.4586
CC(C)(C)C(C)(Cl)Cl	21.9842
CC(C)(C)C(F)(F)F	13.2594
CC(C)(C)C(F)(F)Cl	16.5886
CC(C)(C)C(F)(Cl)F	16.5886
CC(C)(C)C(F)(Cl)Cl	20.8362
CC(C)(C)C(Cl)(F)F	16.5886
CC(C)(C)C(Cl)(F)Cl	20.8362
CC(C)(C)C(Cl)(Cl)F	20.8362
CC(C)(C)C(Cl)(Cl)Cl	22.386
CC(C)(N)C(C)(C)N	1.9516
CC(C)(N)C(C)(C)O	1.8942
CC(C)(N)C(C)(C)F	6.888
CC(C)(N)C(C)(C)Cl	10.9634
CC(C)(N)C(C)(F)F	5.2808
CC(C)(N)C(C)(F)Cl	5.8548
CC(C)(N)C(C)(Cl)F	5.8548
CC(C)(N)C(C)(Cl)Cl	12.341
CC(C)(N)C(F)(F)F	5.3382
CC(C)(N)C(F)(F)Cl	7.3472
CC(C)(N)C(F)(Cl)F	7.3472
CC(C)(N)C(F)(Cl)Cl	6.7732
CC(C)(N)C(Cl)(F)F	7.3472
CC(C)(N)C(Cl)(F)Cl	6.7732
CC(C)(N)C(Cl)(Cl)F	6.7732
CC(C)(N)C(Cl)(Cl)Cl	10.906
CC(C)(O)C(C)(C)O	3.5588
CC(C)(O)C(C)(C)F	7.6916
CC(C)(O)C(C)(C)Cl	12.1688
CC(C)(O)C(C)(F)F	5.5104
CC(C)(O)C(C)(F)Cl	8.2656
CC(C)(O)C(C)(Cl)F	8.2656
CC(C)(O)C(C)(Cl)Cl	11.8818
CC(C)(O)C(F)(F)F	7.5194
CC(C)(O)C(F)(F)Cl	8.036
CC(C)(O)C(F)(Cl)F	8.036
CC(C)(O)C(F)(Cl)Cl	10.5042
CC(C)(O)C(Cl)(F)F	8.036
CC(C)(O)C(Cl)(F)Cl	10.5042
CC(C)(O)C(Cl)(Cl)F	10.5042
CC(C)(O)C(Cl)(Cl)Cl	13.2594
CC(C)(F)C(C)(C)F	14.0056
CC(C)(F)C(C)(C)Cl	18.1384
CC(C)(Cl)C(C)(C)F	18.1384
CC(C)(Cl)C(C)(C)Cl	22.2712
CC(C)(F)C(C)(F)F	10.8486
CC(C)(F)C(C)(F)Cl	13.8908
CC(C)(F)C(C)(Cl)F	13.8908
CC(C)(F)C(C)(Cl)Cl	17.2774
CC(C)(Cl)C(C)(F)F	14.637
CC(C)(Cl)C(C)(F)Cl	17.9088
CC(C)(Cl)C(C)(Cl)F	17.9088
CC(C)(Cl)C(C)(Cl)Cl	21.4102
CC(C)(F)C(F)(F)F	8.7822
CC(C)(F)C(F)(F)Cl	11.9392
CC(C)(F)C(F)(Cl)F	11.9392
CC(C)(F)C(F)(Cl)Cl	16.1868
CC(C)(F)C(Cl)(F)F	11.9392
CC(C)(F)C(Cl)(F)Cl	16.1868
CC(C)(F)C(Cl)(Cl)F	16.1868
CC(C)(F)C(Cl)(Cl)Cl	18.0236
CC(C)(Cl)C(F)(F)F	13.489
CC(C)(Cl)C(F)(F)Cl	16.933
CC(C)(Cl)C(F)(Cl)F	16.933
CC(C)(Cl)C(F)(Cl)Cl	19.229
CC(C)(Cl)C(Cl)(F)F	16.933
CC(C)(Cl)C(Cl)(F)Cl	19.229
CC(C)(Cl)C(Cl)(Cl)F	19.229
CC(C)(Cl)C(Cl)(Cl)Cl	21.812
CC(F)(F)C(C)(F)F	7.0028
CC(F)(F)C(C)(F)Cl	11.3078
CC(F)(F)C(C)(Cl)F	11.3078
CC(F)(F)C(C)(Cl)Cl	15.9572
CC(F)(Cl)C(C)(F)F	11.3078
CC(F)(Cl)C(C)(F)Cl	15.8424
CC(F)(Cl)C(C)(Cl)F	15.8424
CC(F)(Cl)C(C)(Cl)Cl	18.0236
CC(Cl)(F)C(C)(F)F	11.3078
CC(Cl)(F)C(C)(F)Cl	15.8424
CC(Cl)(F)C(C)(Cl)F	15.8424
CC(Cl)(F)C(C)(Cl)Cl	18.0236
CC(Cl)(Cl)C(C)(F)F	15.9572
CC(Cl)(Cl)C(C)(F)Cl	18.0236
CC(Cl)(Cl)C(C)(Cl)F	18.0236
CC(Cl)(Cl)C(C)(Cl)Cl	21.9268
CC(F)(F)C(F)(F)F	9.1266
CC(F)(F)C(F)(F)Cl	10.9634
CC(F)(F)C(F)(Cl)F	10.9634
CC(F)(F)C(F)(Cl)Cl	14.2926
CC(F)(F)C(Cl)(F)F	10.9634
CC(F)(F)C(Cl)(F)Cl	14.2926
CC(F)(F)C(Cl)(Cl)F	14.2926
CC(F)(F)C(Cl)(Cl)Cl	17.1626
CC(F)(Cl)C(F)(F)F	11.8818
CC(F)(Cl)C(F)(F)Cl	14.637
CC(F)(Cl)C(F)(Cl)F	14.637
CC(F)(Cl)C(F)(Cl)Cl	17.507
CC(F)(Cl)C(Cl)(F)F	14.637
CC(F)(Cl)C(Cl)(F)Cl	17.507
CC(F)(Cl)C(Cl)(Cl)F	17.507
CC(F)(Cl)C(Cl)(Cl)Cl	19.803
CC(Cl)(F)C(F)(F)F	11.8818
CC(Cl)(F)C(F)(F)Cl	14.637
CC(Cl)(F)C(F)(Cl)F	14.637
CC(Cl)(F)C(F)(Cl)Cl	17.507
CC(Cl)(F)C(Cl)(F)F	14.637
CC(Cl)(F)C(Cl)(F)Cl	17.507
CC(Cl)(F)C(Cl)(Cl)F	17.507
CC(Cl)(F)C(Cl)(Cl)Cl	19.803
CC(Cl)(Cl)C(F)(F)F	15.785
CC(Cl)(Cl)C(F)(F)Cl	18.1384
CC(Cl)(Cl)C(F)(Cl)F	18.1384
CC(Cl)(Cl)C(F)(Cl)Cl	20.2622
CC(Cl)(Cl)C(Cl)(F)F	18.1384
CC(Cl)(Cl)C(Cl)(F)Cl	20.2622
CC(Cl)(Cl)C(Cl)(Cl)F	20.2622
CC(Cl)(Cl)C(Cl)(Cl)Cl	22.673
FC(F)(F)C(F)(F)F	14.1204
FC(F)(F)C(F)(F)Cl	13.8334
FC(F)(F)C(F)(Cl)F	13.8334
FC(F)(F)C(F)(Cl)Cl	15.5554
FC(F)(F)C(Cl)(F)F	13.8334
FC(F)(F)C(Cl)(F)Cl	15.5554
FC(F)(F)C(Cl)(Cl)F	15.5554
FC(F)(F)C(Cl)(Cl)Cl	18.1958
FC(F)(Cl)C(F)(F)F	13.8334
FC(F)(Cl)C(F)(F)Cl	14.7518
FC(F)(Cl)C(F)(Cl)F	14.7518
FC(F)(Cl)C(F)(Cl)Cl	17.3922
FC(F)(Cl)C(Cl)(F)F	14.7518
FC(F)(Cl)C(Cl)(F)Cl	17.3922
FC(F)(Cl)C(Cl)(Cl)F	17.3922
FC(F)(Cl)C(Cl)(Cl)Cl	19.4586
FC(Cl)(F)C(F)(F)F	13.8334
FC(Cl)(F)C(F)(F)Cl	14.7518
FC(Cl)(F)C(F)(Cl)F	14.7518
FC(Cl)(F)C(F)(Cl)Cl	17.3922
FC(Cl)(F)C(Cl)(F)F	14.7518
FC(Cl)(F)C(Cl)(F)Cl	17.3922
FC(Cl)(F)C(Cl)(Cl)F	17.3922
FC(Cl)(F)C(Cl)(Cl)Cl	19.4586
FC(Cl)(Cl)C(F)(F)F	15.5554
FC(Cl)(Cl)C(F)(F)Cl	17.3922
FC(Cl)(Cl)C(F)(Cl)F	17.3922
FC(Cl)(Cl)C(F)(Cl)Cl	19.4012
FC(Cl)(Cl)C(Cl)(F)F	17.3922
FC(Cl)(Cl)C(Cl)(F)Cl	19.4012
FC(Cl)(Cl)C(Cl)(Cl)F	19.4012
FC(Cl)(Cl)C(Cl)(Cl)Cl	21.1232
ClC(F)(F)C(F)(F)F	13.8334
ClC(F)(F)C(F)(F)Cl	14.7518
ClC(F)(F)C(F)(Cl)F	14.7518
ClC(F)(F)C(F)(Cl)Cl	17.3922
ClC(F)(F)C(Cl)(F)F	14.7518
ClC(F)(F)C(Cl)(F)Cl	17.3922
ClC(F)(F)C(Cl)(Cl)F	17.3922
ClC(F)(F)C(Cl)(Cl)Cl	19.4586
ClC(F)(Cl)C(F)(F)F	15.5554
ClC(F)(Cl)C(F)(F)Cl	17.3922
ClC(F)(Cl)C(F)(Cl)F	17.3922
ClC(F)(Cl)C(F)(Cl)Cl	19.4012
ClC(F)(Cl)C(Cl)(F)F	17.3922
ClC(F)(Cl)C(Cl)(F)Cl	19.4012
ClC(F)(Cl)C(Cl)(Cl)F	19.4012
ClC(F)(Cl)C(Cl)(Cl)Cl	21.1232
ClC(Cl)(F)C(F)(F)F	15.5554
ClC(Cl)(F)C(F)(F)Cl	17.3922
ClC(Cl)(F)C(F)(Cl)F	17.3922
ClC(Cl)(F)C(F)(Cl)Cl	19.4012
ClC(Cl)(F)C(Cl)(F)F	17.3922
ClC(Cl)(F)C(Cl)(F)Cl	19.4012
ClC(Cl)(F)C(Cl)(Cl)F	19.4012
ClC(Cl)(F)C(Cl)(Cl)Cl	21.1232
ClC(Cl)(Cl)C(F)(F)F	18.1958
ClC(Cl)(Cl)C(F)(F)Cl	19.4586
ClC(Cl)(Cl)C(F)(Cl)F	19.4586
ClC(Cl)(Cl)C(F)(Cl)Cl	21.1232
ClC(Cl)(Cl)C(Cl)(F)F	19.4586
ClC(Cl)(Cl)C(Cl)(F)Cl	21.1232
ClC(Cl)(Cl)C(Cl)(Cl)F	21.1232
ClC(Cl)(Cl)C(Cl)(Cl)Cl	22.5582
c1cc[nH]c1	4.3624
c1c[nH]cn1	-1.2054
c1cn[nH]c1	0.1722
c1c[nH]nn1	-4.1902
c1ccoc1	7.1176
c1cocn1	-0.5166
c1cnoc1	2.1812
c1conn1	-4.9364
c1cnon1	-2.009
Cn1cccc1	7.5194
On1cccc1	0.4592
Nn1cccc1	1.3776
Fn1cccc1	8.61
Cln1cccc1	-10.3894
Cn1ccnc1	-1.0332
On1ccnc1	-6.4288
Nn1ccnc1	-5.9122
Fn1ccnc1	2.2386
Cln1ccnc1	-16.1868
Cn1cccn1	0.0574
On1cccn1	-3.5588
Nn1cccn1	-2.6978
Fn1cccn1	2.9848
Cln1cccn1	-15.8424
Cn1ccnn1	-3.0422
On1ccnn1	-6.7732
Nn1ccnn1	-6.9454
Fn1ccnn1	-0.9758
Cln1ccnn1	-9.471
Cn1nccn1	-2.4682
On1nccn1	-4.592
Nn1nccn1	-7.0028
Fn1nccn1	0.6888
Cln1nccn1	-15.0962
Cc1ccc[nH]1	6.314
Oc1ccc[nH]1	0.0574
Nc1ccc[nH]1	-1.8942
Fc1ccc[nH]1	6.6584
Clc1ccc[nH]1	9.0118
Cc1cc[nH]n1	3.3866
Oc1cc[nH]n1	-1.8368
Nc1cc[nH]n1	-2.7552
Fc1cc[nH]n1	4.018
Clc1cc[nH]n1	4.879
Cc1ncc[nH]1	2.0664
Oc1ncc[nH]1	-3.8458
Nc1ncc[nH]1	-4.4198
Fc1ncc[nH]1	2.6978
Clc1ncc[nH]1	4.8216
Cc1ccco1	10.045
Oc1ccco1	4.7068
Nc1ccco1	2.296
Fc1ccco1	7.6916
Clc1ccco1	11.767
Cc1ccno1	3.731
Oc1ccno1	-0.1148
Nc1ccno1	-1.2628
Fc1ccno1	3.731
Clc1ccno1	5.6252
Cc1ncco1	2.7552
Oc1ncco1	-0.1148
Nc1ncco1	-3.0422
Fc1ncco1	3.731
Clc1ncco1	5.2234
Cc1cc[nH]c1	6.3714
Oc1cc[nH]c1	-0.287
Nc1cc[nH]c1	-2.0664
Fc1cc[nH]c1	5.9122
Clc1cc[nH]c1	8.897
Cc1ccoc1	10.3894
Oc1ccoc1	4.1328
Nc1ccoc1	2.0664
Fc1ccoc1	7.2898
Clc1ccoc1	11.8818
Cc1ccon1	5.2234
Oc1ccon1	1.2628
Nc1ccon1	-0.0574
Fc1ccon1	5.3956
Clc1ccon1	7.0602
c1ccccc1	11.6522
c1ccncc1	4.018
c1ccnnc1	-3.3292
c1cncnc1	-1.2054
c1cnnnc1	-5.9696
Cc1ccc(C)[nH]1	8.7822
Cc1ccc(O)[nH]1	1.8368
Cc1ccc(N)[nH]1	0.9758
Cc1ccc(F)[nH]1	8.323
Cc1ccc(Cl)[nH]1	10.7912
Oc1ccc(C)[nH]1	1.8368
Oc1ccc(O)[nH]1	-0.7462
Oc1ccc(N)[nH]1	-2.1812
Oc1ccc(F)[nH]1	4.1328
Oc1ccc(Cl)[nH]1	4.7642
Nc1ccc(C)[nH]1	0.9758
Nc1ccc(O)[nH]1	-2.1812
Nc1ccc(N)[nH]1	-4.2476
Nc1ccc(F)[nH]1	3.2718
Nc1ccc(Cl)[nH]1	3.5588
Fc1ccc(C)[nH]1	8.323
Fc1ccc(O)[nH]1	4.1328
Fc1ccc(N)[nH]1	3.2718
Fc1ccc(F)[nH]1	9.3562
Fc1ccc(Cl)[nH]1	10.906
Clc1ccc(C)[nH]1	10.7912
Clc1ccc(O)[nH]1	4.7642
Clc1ccc(N)[nH]1	3.5588
Clc1ccc(F)[nH]1	10.906
Clc1ccc(Cl)[nH]1	13.9482
Cc1ccc(C)o1	12.4558
Cc1ccc(O)o1	6.3714
Cc1ccc(N)o1	4.3624
Cc1ccc(F)o1	10.2746
Cc1ccc(Cl)o1	14.4074
Oc1ccc(C)o1	6.3714
Oc1ccc(O)o1	2.3534
Oc1ccc(N)o1	0.9758
Oc1ccc(F)o1	6.2566
Oc1ccc(Cl)o1	9.184
Nc1ccc(C)o1	4.3624
Nc1ccc(O)o1	0.9758
Nc1ccc(N)o1	-2.2386
Nc1ccc(F)o1	4.5346
Nc1ccc(Cl)o1	7.175
Fc1ccc(C)o1	10.2746
Fc1ccc(O)o1	6.2566
Fc1ccc(N)o1	4.5346
Fc1ccc(F)o1	9.8728
Fc1ccc(Cl)o1	11.5948
Clc1ccc(C)o1	14.4074
Clc1ccc(O)o1	9.184
Clc1ccc(N)o1	7.175
Clc1ccc(F)o1	11.5948
Clc1ccc(Cl)o1	16.646
Cc1ccn(C)c1	9.0118
Cc1ccn(O)c1	1.3776
Cc1ccn(N)c1	4.0754
Cc1ccn(F)c1	11.0782
Cc1ccn(Cl)c1	-9.8154
Oc1ccn(C)c1	3.444
Oc1ccn(O)c1	0.3444
Oc1ccn(N)c1	0.1722
Oc1ccn(F)c1	7.3472
Oc1ccn(Cl)c1	-12.4558
Nc1ccn(C)c1	1.7794
Nc1ccn(O)c1	-3.7884
Nc1ccn(N)c1	-2.583
Nc1ccn(F)c1	3.731
Nc1ccn(Cl)c1	-11.8244
Fc1ccn(C)c1	7.4046
Fc1ccn(O)c1	3.0422
Fc1ccn(N)c1	2.583
Fc1ccn(F)c1	10.5616
Fc1ccn(Cl)c1	-8.2656
Clc1ccn(C)c1	11.0782
Clc1ccn(O)c1	4.2476
Clc1ccn(N)c1	5.3956
Clc1ccn(F)c1	13.3168
Clc1ccn(Cl)c1	-9.5284
Cc1ccn(C)n1	3.2718
Cc1ccn(O)n1	-0.0574
Cc1ccn(N)n1	-1.148
Cc1ccn(F)n1	7.9786
Cc1ccn(Cl)n1	-13.776
Oc1ccn(C)n1	-0.6314
Oc1ccn(O)n1	-1.2054
Oc1ccn(N)n1	-2.4108
Oc1ccn(F)n1	4.9938
Oc1ccn(Cl)n1	-13.9482
Nc1ccn(C)n1	-2.1238
Nc1ccn(O)n1	-4.4198
Nc1ccn(N)n1	-4.018
Nc1ccn(F)n1	2.9274
Nc1ccn(Cl)n1	-14.7518
Fc1ccn(C)n1	4.018
Fc1ccn(O)n1	0.9184
Fc1ccn(N)n1	0.6888
Fc1ccn(F)n1	6.7732
Fc1ccn(Cl)n1	-12.1688
Clc1ccn(C)n1	6.4288
Clc1ccn(O)n1	2.87
Clc1ccn(N)n1	1.2628
Clc1ccn(F)n1	8.4378
Clc1ccn(Cl)n1	-12.5706
Cc1ccccc1	14.6944
Oc1ccccc1	7.9786
Nc1ccccc1	5.1086
Fc1ccccc1	12.5132
Clc1ccccc1	15.9572
Cc1cccnc1	6.3714
Oc1cccnc1	0.4592
Nc1cccnc1	1.0332
Fc1cccnc1	4.0754
Clc1cccnc1	8.036
Cc1ccccn1	7.175
Oc1ccccn1	3.6736
Nc1ccccn1	2.4108
Fc1ccccn1	6.314
Clc1ccccn1	9.3562
Cc1cccnn1	-0.6314
Oc1cccnn1	-3.0996
Nc1cccnn1	-3.157
Fc1cccnn1	0.0574
Clc1cccnn1	1.435
Cc1ncccn1	2.3534
Oc1ncccn1	-0.287
Nc1ncccn1	0.8036
Fc1ncccn1	3.157
Clc1ncccn1	4.9364
Cc1cccn1C	8.9544
Cc1cccn1O	1.148
Cc1cccn1N	3.7884
Cc1cccn1F	10.5616
Cc1cccn1Cl	-10.045
Oc1cccn1C	3.2718
Oc1cccn1O	0.4018
Oc1cccn1N	0.5166
Oc1cccn1F	8.2082
Oc1cccn1Cl	-12.341
Nc1cccn1C	1.7794
Nc1cccn1O	-3.3292
Nc1cccn1N	-2.4682
Nc1cccn1F	4.3624
Nc1cccn1Cl	-10.906
Fc1cccn1C	7.9212
Fc1cccn1O	1.9516
Fc1cccn1N	3.6736
Fc1cccn1F	11.4226
Fc1cccn1Cl	-7.6916
Clc1cccn1C	11.1356
Clc1cccn1O	4.3624
Clc1cccn1N	5.5104
Clc1cccn1F	12.8576
Clc1cccn1Cl	-9.758
Cc1nccn1C	2.1238
Cc1nccn1O	-2.1812
Cc1nccn1N	-1.6072
Cc1nccn1F	3.8458
Cc1nccn1Cl	-15.3832
Oc1nccn1C	-2.3534
Oc1nccn1O	-3.444
Oc1nccn1N	-1.9516
Oc1nccn1F	4.5346
Oc1nccn1Cl	-13.3168
Nc1nccn1C	-3.6736
Nc1nccn1O	-6.6584
Nc1nccn1N	-6.1418
Nc1nccn1F	0.8036
Nc1nccn1Cl	-12.6854
Fc1nccn1C	2.6978
Fc1nccn1O	0.2296
Fc1nccn1N	0.1722
Fc1nccn1F	6.0844
Fc1nccn1Cl	-12.7428
Clc1nccn1C	4.3624
Clc1nccn1O	0.1722
Clc1nccn1N	0.4592
Clc1nccn1F	7.6342
Clc1nccn1Cl	-13.4316
Cc1ccnn1C	2.3534
Cc1ccnn1O	-0.1148
Cc1ccnn1N	-0.9184
Cc1ccnn1F	5.5104
Cc1ccnn1Cl	-15.1536
Oc1ccnn1C	-2.7552
Oc1ccnn1O	-3.8458
Oc1ccnn1N	-2.2386
Oc1ccnn1F	5.166
Oc1ccnn1Cl	-13.0298
Nc1ccnn1C	-4.3624
Nc1ccnn1O	-5.8548
Nc1ccnn1N	-5.9696
Nc1ccnn1F	1.2628
Nc1ccnn1Cl	-12.628
Fc1ccnn1C	2.6978
Fc1ccnn1O	1.148
Fc1ccnn1N	-0.287
Fc1ccnn1F	6.7158
Fc1ccnn1Cl	-12.2836
Clc1ccnn1C	4.3624
Clc1ccnn1O	0.861
Clc1ccnn1N	1.0906
Clc1ccnn1F	8.3804
Clc1ccnn1Cl	-13.3168
Cc1cc[nH]c1C	8.7248
Cc1cc[nH]c1O	1.8368
Cc1cc[nH]c1N	1.0906
Cc1cc[nH]c1F	8.2656
Cc1cc[nH]c1Cl	10.906
Oc1cc[nH]c1C	1.5498
Oc1cc[nH]c1O	-1.2054
Oc1cc[nH]c1N	-2.4108
Oc1cc[nH]c1F	3.2144
Oc1cc[nH]c1Cl	4.1902
Nc1cc[nH]c1C	0.6888
Nc1cc[nH]c1O	-2.2386
Nc1cc[nH]c1N	-4.1902
Nc1cc[nH]c1F	3.5588
Nc1cc[nH]c1Cl	3.731
Fc1cc[nH]c1C	7.9786
Fc1cc[nH]c1O	3.0422
Fc1cc[nH]c1N	3.444
Fc1cc[nH]c1F	8.9544
Fc1cc[nH]c1Cl	9.184
Clc1cc[nH]c1C	10.7338
Clc1cc[nH]c1O	4.592
Clc1cc[nH]c1N	3.8458
Clc1cc[nH]c1F	10.1598
Clc1cc[nH]c1Cl	13.9482
Cc1ccoc1C	12.7428
Cc1ccoc1O	6.1992
Cc1ccoc1N	4.305
Cc1ccoc1F	10.2172
Cc1ccoc1Cl	14.4074
Oc1ccoc1C	5.7974
Oc1ccoc1O	2.4108
Oc1ccoc1N	0.861
Oc1ccoc1F	5.8548
Oc1ccoc1Cl	8.897
Nc1ccoc1C	4.018
Nc1ccoc1O	0.9184
Nc1ccoc1N	-2.8126
Nc1ccoc1F	4.6494
Nc1ccoc1Cl	7.175
Fc1ccoc1C	9.9876
Fc1ccoc1O	5.8548
Fc1ccoc1N	4.1328
Fc1ccoc1F	9.8154
Fc1ccoc1Cl	11.3078
Clc1ccoc1C	14.2352
Clc1ccoc1O	9.184
Clc1ccoc1N	7.175
Clc1ccoc1F	11.6522
Clc1ccoc1Cl	16.7034
Cc1cccc(C)c1	18.081
Cc1cccc(O)c1	11.0782
Cc1cccc(N)c1	7.5768
Cc1cccc(F)c1	14.7518
Cc1cccc(Cl)c1	18.942
Oc1cccc(C)c1	11.0782
Oc1cccc(O)c1	4.018
Oc1cccc(N)c1	2.4682
Oc1cccc(F)c1	9.9302
Oc1cccc(Cl)c1	13.489
Nc1cccc(C)c1	7.5768
Nc1cccc(O)c1	2.4682
Nc1cccc(N)c1	0.0574
Nc1cccc(F)c1	6.9454
